# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Feb  6 04:36:20 2018
#
# CONSTRAINT:  where (kepler_name not null
# CONSTRAINT:  and koi_disposition like '%CONFIRMED%'
# CONSTRAINT:  and koi_count > 1
# CONSTRAINT:  )
# CONSTRAINT:  order by kepler_name asc
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_count:      Number of Planets
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_count,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
1434,5880320,K01060.01,Kepler-758 b,CONFIRMED,CANDIDATE,12.109687090,6.2320000e-05,-6.2320000e-05,140.2125800,3.860000e-03,-3.860000e-03,6.34610,0.09540,-0.09540,284.7,8.900e+00,-8.900e+00,2.98,0.46,-6.900e-01,4,6021.00,120.00,-120.00,1.4580,0.2260,-0.3390,293.084630,41.135441,14.348
1435,5880320,K01060.02,Kepler-758 c,CONFIRMED,CANDIDATE,4.757961030,3.4480000e-05,-3.4480000e-05,137.6963600,6.180000e-03,-6.180000e-03,4.66000,0.15700,-0.15700,124.5,6.500e+00,-6.500e+00,1.70,0.27,-3.900e-01,4,6021.00,120.00,-120.00,1.4580,0.2260,-0.3390,293.084630,41.135441,14.348
1436,5880320,K01060.03,Kepler-758 d,CONFIRMED,CANDIDATE,20.497275500,3.3400000e-04,-3.3400000e-04,147.4389400,9.680000e-03,-9.680000e-03,8.53600,0.40600,-0.40600,242.9,1.200e+01,-1.200e+01,2.96,0.46,-6.900e-01,4,6021.00,120.00,-120.00,1.4580,0.2260,-0.3390,293.084630,41.135441,14.348
1437,5880320,K01060.04,Kepler-758 e,CONFIRMED,CANDIDATE,8.193450650,7.0890000e-05,-7.0890000e-05,138.9961700,6.680000e-03,-6.680000e-03,5.23400,0.20700,-0.20700,115.4,7.600e+00,-7.600e+00,1.74,0.27,-4.000e-01,4,6021.00,120.00,-120.00,1.4580,0.2260,-0.3390,293.084630,41.135441,14.348
1446,8222813,K01069.01,Kepler-760 b,CONFIRMED,CANDIDATE,8.704205250,1.3200000e-05,-1.3200000e-05,357.5594100,1.050000e-03,-1.050000e-03,2.93850,0.03770,-0.03770,1074.9,1.600e+01,-1.600e+01,2.86,0.13,-2.400e-01,2,5074.00,83.00,-76.00,0.8630,0.0390,-0.0720,287.593200,44.179420,15.070
1447,8222813,K01069.02,Kepler-760 c,CONFIRMED,CANDIDATE,2.466970390,6.2980000e-06,-6.2980000e-06,354.9309300,1.690000e-03,-1.690000e-03,1.63450,0.05900,-0.05900,308.7,1.220e+01,-1.220e+01,1.56,0.07,-1.300e-01,2,5074.00,83.00,-76.00,0.8630,0.0390,-0.0720,287.593200,44.179420,15.070
1448,8240904,K01070.01,Kepler-266 b,CONFIRMED,CANDIDATE,6.618363090,2.5290000e-05,-2.5290000e-05,360.3669400,2.630000e-03,-2.630000e-03,3.68130,0.07880,-0.07880,549.1,1.920e+01,-1.920e+01,2.98,0.49,-6.600e-01,2,5529.00,83.00,-66.00,1.2940,0.2140,-0.2850,294.484380,44.166908,15.590
1449,8240904,K01070.02,Kepler-266 c,CONFIRMED,CANDIDATE,107.721409200,8.2830000e-04,-8.2830000e-04,354.1952200,5.520000e-03,-5.520000e-03,8.04200,0.16100,-0.16100,1396.2,4.710e+01,-4.710e+01,4.75,0.79,-1.050e+00,2,5529.00,83.00,-66.00,1.2940,0.2140,-0.2850,294.484380,44.166908,15.590
1457,10166274,K01078.01,Kepler-267 b,CONFIRMED,CANDIDATE,3.353732008,3.9960000e-06,-3.9960000e-06,134.8695970,9.450000e-04,-9.450000e-04,1.45980,0.03460,-0.03460,1264.7,3.090e+01,-3.090e+01,1.65,0.12,-1.900e-01,3,3789.00,75.00,-82.00,0.4600,0.0350,-0.0530,299.830410,47.157459,15.438
1458,10166274,K01078.02,Kepler-267 c,CONFIRMED,CANDIDATE,6.877446033,8.8930000e-06,-8.8930000e-06,132.0842600,1.070000e-03,-1.070000e-03,1.36920,0.04350,-0.04350,1632.3,4.920e+01,-4.920e+01,2.05,0.16,-2.400e-01,3,3789.00,75.00,-82.00,0.4600,0.0350,-0.0530,299.830410,47.157459,15.438
1459,10166274,K01078.03,Kepler-267 d,CONFIRMED,CANDIDATE,28.464648040,8.8050000e-05,-8.8050000e-05,158.0398600,2.540000e-03,-2.540000e-03,2.66570,0.08060,-0.08060,1629.8,6.030e+01,-6.030e+01,1.87,0.14,-2.200e-01,3,3789.00,75.00,-82.00,0.4600,0.0350,-0.0530,299.830410,47.157459,15.438
1464,10141900,K01082.03,Kepler-763 b,CONFIRMED,CANDIDATE,1.196548464,3.7490000e-06,-3.7490000e-06,132.5336300,2.530000e-03,-2.530000e-03,1.25920,0.08100,-0.08100,224.6,1.600e+01,-1.600e+01,1.25,0.06,-9.000e-02,4,4999.00,79.00,-79.00,0.8430,0.0400,-0.0600,292.144470,47.157349,15.692
1466,10157458,K01083.01,Kepler-764 b,CONFIRMED,CANDIDATE,7.336851010,3.6700000e-05,-3.6700000e-05,138.5829000,3.650000e-03,-3.650000e-03,3.54800,0.11300,-0.11300,325.8,1.640e+01,-1.640e+01,1.52,0.45,-1.400e-01,2,5795.00,155.00,-172.00,0.8480,0.2520,-0.0790,297.393190,47.164631,15.302
1473,3247268,K01089.01,Kepler-418 b,CONFIRMED,CANDIDATE,86.678560520,6.2620000e-05,-6.2620000e-05,175.5970130,5.840000e-04,-5.840000e-04,10.12890,0.05150,-0.05150,8244.1,2.870e+01,-2.870e+01,9.83,1.48,-1.200e+00,2,5822.00,105.00,-116.00,1.0810,0.1620,-0.1320,294.433500,38.355450,14.696
1484,3231341,K01102.01,Kepler-24 c,CONFIRMED,CANDIDATE,12.333438530,7.7670000e-05,-7.7670000e-05,137.5878200,5.130000e-03,-5.130000e-03,6.22100,0.23900,-0.23900,536.4,2.070e+01,-2.070e+01,4.12,0.61,-8.400e-01,4,5896.00,117.00,-105.00,1.2400,0.1830,-0.2510,290.413270,38.343750,14.925
1485,3231341,K01102.02,Kepler-24 b,CONFIRMED,CANDIDATE,8.145159810,4.3800000e-05,-4.3800000e-05,140.5681100,4.190000e-03,-4.190000e-03,5.07300,0.51300,-0.51300,446.8,1.740e+01,-1.740e+01,3.43,0.50,-7.000e-01,4,5896.00,117.00,-105.00,1.2400,0.1830,-0.2510,290.413270,38.343750,14.925
1486,3231341,K01102.03,Kepler-24 e,CONFIRMED,CANDIDATE,18.998527900,1.7990000e-04,-1.7990000e-04,144.7415700,7.460000e-03,-7.460000e-03,4.52900,0.33300,-0.33300,430.7,2.900e+01,-2.900e+01,43.17,6.37,-8.740e+00,4,5896.00,117.00,-105.00,1.2400,0.1830,-0.2510,290.413270,38.343750,14.925
1487,3231341,K01102.04,Kepler-24 d,CONFIRMED,CANDIDATE,4.244390490,2.7170000e-05,-2.7170000e-05,137.0664300,5.460000e-03,-5.460000e-03,3.28200,0.13500,-0.13500,174.0,1.270e+01,-1.270e+01,2.07,0.30,-4.200e-01,4,5896.00,117.00,-105.00,1.2400,0.1830,-0.2510,290.413270,38.343750,14.925
1491,3240158,K01106.01,Kepler-769 b,CONFIRMED,CANDIDATE,7.426081230,1.8800000e-05,-1.8800000e-05,139.9003900,2.050000e-03,-2.050000e-03,3.63790,0.06720,-0.06720,443.3,1.260e+01,-1.260e+01,2.47,0.39,-2.300e-01,3,6049.00,72.00,-91.00,1.1760,0.1840,-0.1070,292.713100,38.358212,14.818
1492,3240158,K01106.02,Kepler-769 c,CONFIRMED,CANDIDATE,15.986893200,2.8280000e-04,-2.8280000e-04,137.5964000,1.520000e-02,-1.520000e-02,4.15800,0.53800,-0.53800,178.5,1.830e+01,-1.830e+01,1.62,0.25,-1.500e-01,3,6049.00,72.00,-91.00,1.1760,0.1840,-0.1070,292.713100,38.358212,14.818
1495,3218908,K01108.01,Kepler-770 b,CONFIRMED,CANDIDATE,18.925372460,5.2310000e-05,-5.2310000e-05,149.4955800,2.220000e-03,-2.220000e-03,3.98350,0.06830,-0.06830,640.9,1.650e+01,-1.650e+01,13.92,2.00,-4.660e+00,3,4941.00,49.00,-118.00,4.8850,0.7010,-1.6360,286.490420,38.374908,14.604
1496,3218908,K01108.02,Kepler-770 c,CONFIRMED,CANDIDATE,1.475323222,4.3920000e-06,-4.3920000e-06,131.8327200,2.570000e-03,-2.570000e-03,2.31550,0.07350,-0.07350,154.9,6.500e+00,-6.500e+00,5.88,0.85,-1.970e+00,3,4941.00,49.00,-118.00,4.8850,0.7010,-1.6360,286.490420,38.374908,14.604
1497,3218908,K01108.03,Kepler-770 d,CONFIRMED,CANDIDATE,4.152461180,1.5840000e-05,-1.5840000e-05,134.5799100,3.240000e-03,-3.240000e-03,2.57550,0.09010,-0.09010,223.4,9.900e+00,-9.900e+00,7.62,1.09,-2.550e+00,3,4941.00,49.00,-118.00,4.8850,0.7010,-1.6360,286.490420,38.374908,14.604
1498,2837111,K01110.01,Kepler-771 b,CONFIRMED,CANDIDATE,8.734885200,4.4250000e-05,-4.4250000e-05,135.0818000,4.340000e-03,-4.340000e-03,4.49000,0.13000,-0.13000,270.7,1.170e+01,-1.170e+01,1.59,0.52,-1.700e-01,2,5982.00,160.00,-195.00,0.9600,0.3140,-0.1050,287.444090,38.088428,14.794
1502,2854914,K01113.01,Kepler-268 b,CONFIRMED,CANDIDATE,25.934064060,7.9120000e-05,-7.9120000e-05,149.7627300,2.640000e-03,-2.640000e-03,4.61420,0.07320,-0.07320,414.5,1.100e+01,-1.100e+01,2.48,0.42,-3.400e-01,2,5952.00,119.00,-119.00,1.2250,0.2070,-0.1700,291.976170,38.055080,13.703
1503,2854914,K01113.02,Kepler-268 c,CONFIRMED,CANDIDATE,83.446348500,3.6950000e-04,-3.6950000e-04,158.6806100,3.900000e-03,-3.900000e-03,6.53600,0.12100,-0.12100,503.0,1.500e+01,-1.500e+01,2.73,0.47,-3.700e-01,2,5952.00,119.00,-119.00,1.2250,0.2070,-0.1700,291.976170,38.055080,13.703
1519,6359320,K01127.01,Kepler-269 b,CONFIRMED,CANDIDATE,5.326672990,1.9620000e-05,-1.9620000e-05,357.1261700,2.640000e-03,-2.640000e-03,3.40450,0.07390,-0.07390,611.4,1.930e+01,-1.930e+01,2.26,0.74,-2.300e-01,3,5831.00,184.00,-205.00,0.9210,0.3010,-0.0940,290.215180,41.775970,15.808
1520,6359320,K01127.02,Kepler-269 c,CONFIRMED,CANDIDATE,8.128093300,1.1070000e-04,-1.1070000e-04,358.6836700,9.630000e-03,-9.630000e-03,3.72700,0.24500,-0.24500,224.1,2.200e+01,-2.200e+01,1.39,0.45,-1.400e-01,3,5831.00,184.00,-205.00,0.9210,0.3010,-0.0940,290.215180,41.775970,15.808
1543,8410727,K01148.01,Kepler-270 b,CONFIRMED,CANDIDATE,11.476090150,5.0830000e-05,-5.0830000e-05,135.3962200,3.650000e-03,-3.650000e-03,5.04600,0.11100,-0.11100,182.3,7.100e+00,-7.100e+00,2.07,0.37,-3.700e-01,2,6071.00,121.00,-133.00,1.4100,0.2520,-0.2520,282.200100,44.422298,13.908
1544,8410727,K01148.02,Kepler-270 c,CONFIRMED,CANDIDATE,25.263046700,3.3120000e-04,-3.3120000e-04,134.1839700,9.990000e-03,-9.990000e-03,6.22000,0.29300,-0.29300,125.5,9.400e+00,-9.400e+00,1.71,0.30,-3.100e-01,2,6071.00,121.00,-133.00,1.4100,0.2520,-0.2520,282.200100,44.422298,13.908
1546,8280511,K01151.01,Kepler-271 b,CONFIRMED,CANDIDATE,10.435470310,2.6850000e-05,-2.6850000e-05,134.8246200,2.300000e-03,-2.300000e-03,3.41670,0.05980,-0.05980,210.2,6.000e+00,-6.000e+00,1.22,0.13,-9.000e-02,5,5528.00,110.00,-110.00,0.8530,0.0890,-0.0670,283.002960,44.284229,13.404
1547,8280511,K01151.02,Kepler-271 c,CONFIRMED,CANDIDATE,7.410843140,3.0980000e-05,-3.0980000e-05,135.7542500,3.430000e-03,-3.430000e-03,3.24500,0.09650,-0.09650,124.1,5.200e+00,-5.200e+00,0.94,0.10,-8.000e-02,5,5528.00,110.00,-110.00,0.8530,0.0890,-0.0670,283.002960,44.284229,13.404
1548,8280511,K01151.03,Kepler-271 d,CONFIRMED,CANDIDATE,5.249704320,3.4390000e-05,-3.4390000e-05,135.4691100,5.200000e-03,-5.200000e-03,2.74600,0.14700,-0.14700,61.9,5.000e+00,-5.000e+00,0.67,0.07,-6.000e-02,5,5528.00,110.00,-110.00,0.8530,0.0890,-0.0670,283.002960,44.284229,13.404
1560,10426656,K01161.01,Kepler-272 c,CONFIRMED,CANDIDATE,6.057299660,1.7920000e-05,-1.7920000e-05,135.9275600,2.360000e-03,-2.360000e-03,3.74190,0.07420,-0.07420,385.2,1.180e+01,-1.180e+01,1.94,0.21,-2.600e-01,3,5334.00,79.00,-79.00,1.0040,0.1110,-0.1350,299.127530,47.593830,14.678
1561,10426656,K01161.02,Kepler-272 d,CONFIRMED,CANDIDATE,10.937255720,4.2730000e-05,-4.2730000e-05,136.9854900,2.920000e-03,-2.920000e-03,3.08220,0.09870,-0.09870,421.6,1.820e+01,-1.820e+01,2.41,0.27,-3.200e-01,3,5334.00,79.00,-79.00,1.0040,0.1110,-0.1350,299.127530,47.593830,14.678
1562,10426656,K01161.03,Kepler-272 b,CONFIRMED,CANDIDATE,2.971366580,1.0600000e-05,-1.0600000e-05,134.3866200,2.620000e-03,-2.620000e-03,2.71600,0.08520,-0.08520,233.3,1.000e+01,-1.000e+01,1.52,0.17,-2.000e-01,3,5334.00,79.00,-79.00,1.0040,0.1110,-0.1350,299.127530,47.593830,14.678
1564,10468940,K01163.01,Kepler-273 b,CONFIRMED,CANDIDATE,2.936527336,5.1360000e-06,-5.1360000e-06,135.7182900,1.410000e-03,-1.410000e-03,1.77100,0.04330,-0.04330,352.3,1.130e+01,-1.130e+01,1.92,0.21,-2.600e-01,2,5359.00,80.00,-72.00,1.0020,0.1110,-0.1360,291.302220,47.697762,14.968
1565,10468940,K01163.02,Kepler-273 c,CONFIRMED,CANDIDATE,8.015008210,3.2590000e-05,-3.2590000e-05,134.8277000,3.240000e-03,-3.240000e-03,3.01370,0.09150,-0.09150,363.0,1.400e+01,-1.400e+01,2.00,0.22,-2.700e-01,2,5359.00,80.00,-72.00,1.0020,0.1110,-0.1360,291.302220,47.697762,14.968
1568,10337517,K01165.02,Kepler-783 b,CONFIRMED,CANDIDATE,4.292636990,3.7800000e-05,-3.7800000e-05,134.8001800,6.910000e-03,-6.910000e-03,2.70000,0.22300,-0.22300,61.4,6.400e+00,-6.400e+00,0.68,0.06,-5.000e-02,2,5357.00,107.00,-107.00,0.8630,0.0730,-0.0650,291.062930,47.484798,13.916
1575,10350571,K01175.01,Kepler-784 b,CONFIRMED,CANDIDATE,31.592580900,4.3710000e-04,-4.3710000e-04,142.9649000,1.200000e-02,-1.200000e-02,13.56600,0.36700,-0.36700,145.1,6.100e+00,-6.100e+00,1.78,0.28,-4.100e-01,3,5676.00,115.00,-104.00,1.4870,0.2290,-0.3440,295.920650,47.448608,13.290
1596,3554031,K01194.01,Kepler-415 c,CONFIRMED,CANDIDATE,8.707983090,2.9270000e-05,-2.9270000e-05,363.0563800,2.290000e-03,-2.290000e-03,2.49040,0.08050,-0.08050,1419.6,5.360e+01,-5.360e+01,2.01,0.15,-6.000e-02,3,4362.00,87.00,-78.00,0.5540,0.0420,-0.0170,293.804410,38.639130,15.842
1598,3554031,K01194.03,Kepler-415 b,CONFIRMED,CANDIDATE,4.176342760,2.4260000e-05,-2.4260000e-05,352.9967400,3.920000e-03,-3.920000e-03,2.33500,0.12800,-0.12800,531.5,3.930e+01,-3.930e+01,1.23,0.10,-3.000e-02,3,4362.00,87.00,-78.00,0.5540,0.0420,-0.0170,293.804410,38.639130,15.842
1601,3348082,K01196.02,Kepler-274 b,CONFIRMED,CANDIDATE,11.634860090,8.8750000e-05,-8.8750000e-05,140.5007100,6.180000e-03,-6.180000e-03,5.46600,0.16900,-0.16900,292.3,1.690e+01,-1.690e+01,2.61,0.40,-6.600e-01,3,5570.00,83.00,-72.00,1.5480,0.2410,-0.3910,292.922760,38.477280,15.035
1602,3348082,K01196.03,Kepler-274 c,CONFIRMED,CANDIDATE,33.198176100,3.7580000e-04,-3.7580000e-04,142.0987300,9.390000e-03,-9.390000e-03,4.70900,0.29500,-0.29500,336.7,2.970e+01,-2.970e+01,3.21,0.50,-8.100e-01,3,5570.00,83.00,-72.00,1.5480,0.2410,-0.3910,292.922760,38.477280,15.035
1604,3447722,K01198.01,Kepler-275 c,CONFIRMED,CANDIDATE,16.088323180,8.7790000e-05,-8.7790000e-05,139.4918400,4.330000e-03,-4.330000e-03,5.73100,0.14300,-0.14300,597.8,1.970e+01,-1.970e+01,3.42,0.58,-5.800e-01,3,6157.00,123.00,-123.00,1.3300,0.2250,-0.2250,292.479710,38.514919,15.319
1605,3447722,K01198.02,Kepler-275 b,CONFIRMED,CANDIDATE,10.300679190,9.1600000e-05,-9.1600000e-05,142.7425100,6.930000e-03,-6.930000e-03,4.88500,0.20700,-0.20700,271.8,1.720e+01,-1.720e+01,2.20,0.37,-3.800e-01,3,6157.00,123.00,-123.00,1.3300,0.2250,-0.2250,292.479710,38.514919,15.319
1606,3447722,K01198.03,Kepler-275 d,CONFIRMED,CANDIDATE,35.675745300,3.5290000e-04,-3.5290000e-04,145.0071700,7.210000e-03,-7.210000e-03,7.38100,0.23400,-0.23400,471.2,2.570e+01,-2.570e+01,3.02,0.51,-5.100e-01,3,6157.00,123.00,-123.00,1.3300,0.2250,-0.2250,292.479710,38.514919,15.319
1610,3962243,K01203.01,Kepler-276 c,CONFIRMED,CANDIDATE,31.884147300,2.0990000e-04,-2.0990000e-04,160.2069600,4.530000e-03,-4.530000e-03,6.12200,0.21700,-0.21700,910.0,3.740e+01,-3.740e+01,3.70,0.60,-2.000e-01,3,5779.00,78.00,-86.00,0.9740,0.1580,-0.0530,293.568150,39.036320,15.368
1611,3962243,K01203.02,Kepler-276 b,CONFIRMED,CANDIDATE,14.128476770,6.6470000e-05,-6.6470000e-05,142.8971000,3.500000e-03,-3.500000e-03,3.68500,0.11900,-0.11900,628.7,2.920e+01,-2.920e+01,2.73,0.44,-1.500e-01,3,5779.00,78.00,-86.00,0.9740,0.1580,-0.0530,293.568150,39.036320,15.368
1612,3962243,K01203.03,Kepler-276 d,CONFIRMED,CANDIDATE,48.647854300,7.4260000e-04,-7.4260000e-04,172.1271000,1.030000e-02,-1.030000e-02,5.46400,0.51500,-0.51500,641.8,6.050e+01,-6.050e+01,4.14,0.67,-2.300e-01,3,5779.00,78.00,-86.00,0.9740,0.1580,-0.0530,293.568150,39.036320,15.368
1621,3939150,K01215.01,Kepler-277 b,CONFIRMED,CANDIDATE,17.324191080,6.3680000e-05,-6.3680000e-05,142.0997700,3.230000e-03,-3.230000e-03,8.04500,0.10200,-0.10200,241.3,5.300e+00,-5.300e+00,3.14,0.45,-7.600e-01,2,5968.00,120.00,-108.00,1.8570,0.2640,-0.4520,286.583160,39.077202,13.420
1622,3939150,K01215.02,Kepler-277 c,CONFIRMED,CANDIDATE,33.006318500,1.4900000e-04,-1.4900000e-04,145.3882100,3.920000e-03,-3.920000e-03,7.11800,0.12000,-0.12000,278.1,7.600e+00,-7.600e+00,3.13,0.45,-7.600e-01,2,5968.00,120.00,-108.00,1.8570,0.2640,-0.4520,286.583160,39.077202,13.420
1627,3640905,K01221.01,Kepler-278 b,CONFIRMED,CANDIDATE,30.159941100,1.7610000e-04,-1.7610000e-04,138.5177400,4.840000e-03,-4.840000e-03,7.87400,0.13000,-0.13000,175.9,5.800e+00,-5.800e+00,4.54,0.30,-6.100e-01,2,5010.00,51.00,-103.00,3.0510,0.2020,-0.4040,290.107180,38.702229,11.584
1628,3640905,K01221.02,Kepler-278 c,CONFIRMED,CANDIDATE,51.077104800,5.5730000e-04,-5.5730000e-04,152.3569400,7.900000e-03,-7.900000e-03,11.23300,0.24900,-0.24900,141.5,6.200e+00,-6.200e+00,3.66,0.24,-4.900e-01,2,5010.00,51.00,-103.00,3.0510,0.2020,-0.4040,290.107180,38.702229,11.584
1643,6677841,K01236.01,Kepler-279 c,CONFIRMED,FALSE POSITIVE,35.735361600,1.2240000e-04,-1.2240000e-04,151.1133000,2.770000e-03,-2.770000e-03,8.49100,0.21400,-0.21400,778.8,1.410e+01,-1.410e+01,5.47,0.92,-1.220e+00,3,6366.00,116.00,-116.00,1.6970,0.2850,-0.3800,287.391200,42.194832,13.659
1644,6677841,K01236.02,Kepler-279 b,CONFIRMED,FALSE POSITIVE,12.309716790,4.7860000e-05,-4.7860000e-05,137.6840100,3.250000e-03,-3.250000e-03,6.74000,0.14900,-0.14900,396.0,9.300e+00,-9.300e+00,3.82,0.64,-8.500e-01,3,6366.00,116.00,-116.00,1.6970,0.2850,-0.3800,287.391200,42.194832,13.659
1650,6690082,K01240.01,Kepler-280 b,CONFIRMED,CANDIDATE,2.139556300,3.1110000e-06,-3.1110000e-06,133.6539200,1.190000e-03,-1.190000e-03,2.06780,0.03810,-0.03810,266.1,6.300e+00,-6.300e+00,1.76,0.27,-2.400e-01,2,5534.00,82.00,-74.00,1.0800,0.1650,-0.1500,291.390500,42.180592,14.466
1651,6690082,K01240.02,Kepler-280 c,CONFIRMED,CANDIDATE,4.807103254,5.8970000e-06,-5.8970000e-06,134.6403710,9.560000e-04,-9.560000e-04,0.93930,0.03570,-0.03570,450.5,1.890e+01,-1.890e+01,2.96,0.45,-4.100e-01,2,5534.00,82.00,-74.00,1.0800,0.1650,-0.1500,291.390500,42.180592,14.466
1652,6448890,K01241.01,Kepler-56 c,CONFIRMED,CANDIDATE,21.405442200,1.1960000e-04,-1.1960000e-04,147.0898100,4.410000e-03,-4.410000e-03,11.72100,0.36800,-0.36800,409.3,7.500e+00,-7.500e+00,11.64,0.79,-1.710e+00,2,4838.00,65.00,-79.00,4.3610,0.2960,-0.6410,293.758360,41.871868,12.440
1653,6448890,K01241.02,Kepler-56 b,CONFIRMED,FALSE POSITIVE,10.500771200,1.3120000e-04,-1.3120000e-04,135.6479000,1.170000e-02,-1.170000e-02,14.52200,0.28100,-0.28100,183.4,4.500e+00,-4.500e+00,5.68,0.38,-8.400e-01,2,4838.00,65.00,-79.00,4.3610,0.2960,-0.6410,293.758360,41.871868,12.440
1670,8630788,K01258.01,Kepler-281 c,CONFIRMED,CANDIDATE,36.337504530,7.2620000e-05,-7.2620000e-05,160.3980600,1.580000e-03,-1.580000e-03,7.06000,0.16100,-0.16100,2828.4,3.250e+01,-3.250e+01,5.30,1.38,-4.600e-01,3,5717.00,156.00,-173.00,0.8840,0.2300,-0.0770,294.108180,44.770699,15.773
1671,8630788,K01258.02,Kepler-281 b,CONFIRMED,CANDIDATE,14.646130580,7.9590000e-05,-7.9590000e-05,136.5227000,4.400000e-03,-4.400000e-03,5.68800,0.13500,-0.13500,593.5,2.150e+01,-2.150e+01,2.22,0.58,-1.900e-01,3,5717.00,156.00,-173.00,0.8840,0.2300,-0.0770,294.108180,44.770699,15.773
1675,8678594,K01261.01,Kepler-799 b,CONFIRMED,CANDIDATE,133.460999000,2.5710000e-04,-2.5710000e-04,216.0433400,1.380000e-03,-1.380000e-03,11.49970,0.06910,-0.06910,5032.9,3.240e+01,-3.240e+01,11.21,1.72,-2.590e+00,2,5588.00,83.00,-75.00,1.5930,0.2450,-0.3680,287.174900,44.878571,15.120
1685,8564587,K01270.01,Kepler-57 b,CONFIRMED,CANDIDATE,5.729317577,4.5290000e-06,-4.5290000e-06,138.5599710,6.410000e-04,-6.410000e-04,1.18160,0.02470,-0.02470,865.4,1.770e+01,-1.770e+01,2.41,0.38,-2.000e-01,2,5320.00,159.00,-143.00,0.7860,0.1220,-0.0660,293.641300,44.657040,14.809
1686,8564587,K01270.02,Kepler-57 c,CONFIRMED,CANDIDATE,11.609085330,2.5100000e-05,-2.5100000e-05,133.9932400,1.750000e-03,-1.750000e-03,2.26030,0.05230,-0.05230,489.3,1.590e+01,-1.590e+01,1.71,0.26,-1.500e-01,2,5320.00,159.00,-143.00,0.7860,0.1220,-0.0660,293.641300,44.657040,14.809
1693,8609450,K01278.01,Kepler-282 d,CONFIRMED,CANDIDATE,24.805677500,1.0330000e-04,-1.0330000e-04,145.0752600,3.190000e-03,-3.190000e-03,6.14800,0.10200,-0.10200,624.4,1.650e+01,-1.650e+01,2.16,0.22,-2.200e-01,5,5600.00,112.00,-100.00,0.8720,0.0880,-0.0880,284.677280,44.797680,15.204
1694,8609450,K01278.02,Kepler-282 e,CONFIRMED,CANDIDATE,44.347193600,1.7230000e-04,-1.7230000e-04,161.3173800,3.100000e-03,-3.100000e-03,6.43000,0.10600,-0.10600,791.7,2.060e+01,-2.060e+01,2.45,0.25,-2.500e-01,5,5600.00,112.00,-100.00,0.8720,0.0880,-0.0880,284.677280,44.797680,15.204
1695,8609450,K01278.03,Kepler-282 b,CONFIRMED,CANDIDATE,9.220769100,1.3960000e-04,-1.3960000e-04,138.0072000,1.450000e-02,-1.450000e-02,4.90700,0.27900,-0.27900,140.0,1.160e+01,-1.160e+01,1.02,0.11,-1.000e-01,5,5600.00,112.00,-100.00,0.8720,0.0880,-0.0880,284.677280,44.797680,15.204
1696,8609450,K01278.04,Kepler-282 c,CONFIRMED,CANDIDATE,13.639664800,2.3040000e-04,-2.3040000e-04,141.7301000,1.170000e-02,-1.170000e-02,5.42500,0.30000,-0.30000,162.7,1.320e+01,-1.320e+01,1.10,0.11,-1.100e-01,5,5600.00,112.00,-100.00,0.8720,0.0880,-0.0880,284.677280,44.797680,15.204
