# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Feb  2 04:14:41 2018
#
# CONSTRAINT:  where (koi_disposition like '%CONFIRMED%'
# CONSTRAINT:  and koi_count > 2
# CONSTRAINT:  )
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_model_snr,koi_count,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
1560,10426656,K01161.01,Kepler-272 c,CONFIRMED,CANDIDATE,6.057299660,1.7920000e-05,-1.7920000e-05,135.9275600,2.360000e-03,-2.360000e-03,0.219,0.248,-0.219,3.74190,0.07420,-0.07420,385.2,1.180e+01,-1.180e+01,1.94,0.21,-2.600e-01,947.0,,,35.10,3,5334.00,79.00,-79.00,1.0040,0.1110,-0.1350,299.127530,47.593830,14.678
1561,10426656,K01161.02,Kepler-272 d,CONFIRMED,CANDIDATE,10.937255720,4.2730000e-05,-4.2730000e-05,136.9854900,2.920000e-03,-2.920000e-03,0.866,0.079,-0.595,3.08220,0.09870,-0.09870,421.6,1.820e+01,-1.820e+01,2.41,0.27,-3.200e-01,777.0,,,24.60,3,5334.00,79.00,-79.00,1.0040,0.1110,-0.1350,299.127530,47.593830,14.678
1562,10426656,K01161.03,Kepler-272 b,CONFIRMED,CANDIDATE,2.971366580,1.0600000e-05,-1.0600000e-05,134.3866200,2.620000e-03,-2.620000e-03,0.349,0.102,-0.349,2.71600,0.08520,-0.08520,233.3,1.000e+01,-1.000e+01,1.52,0.17,-2.000e-01,1200.0,,,25.60,3,5334.00,79.00,-79.00,1.0040,0.1110,-0.1350,299.127530,47.593830,14.678
1575,10350571,K01175.01,Kepler-784 b,CONFIRMED,CANDIDATE,31.592580900,4.3710000e-04,-4.3710000e-04,142.9649000,1.200000e-02,-1.200000e-02,0.283,0.144,-0.283,13.56600,0.36700,-0.36700,145.1,6.100e+00,-6.100e+00,1.78,0.28,-4.100e-01,688.0,,,25.50,3,5676.00,115.00,-104.00,1.4870,0.2290,-0.3440,295.920650,47.448608,13.290
1596,3554031,K01194.01,Kepler-415 c,CONFIRMED,CANDIDATE,8.707983090,2.9270000e-05,-2.9270000e-05,363.0563800,2.290000e-03,-2.290000e-03,0.063,0.418,-0.063,2.49040,0.08050,-0.08050,1419.6,5.360e+01,-5.360e+01,2.01,0.15,-6.000e-02,543.0,,,28.10,3,4362.00,87.00,-78.00,0.5540,0.0420,-0.0170,293.804410,38.639130,15.842
1598,3554031,K01194.03,Kepler-415 b,CONFIRMED,CANDIDATE,4.176342760,2.4260000e-05,-2.4260000e-05,352.9967400,3.920000e-03,-3.920000e-03,0.142,0.312,-0.142,2.33500,0.12800,-0.12800,531.5,3.930e+01,-3.930e+01,1.23,0.10,-3.000e-02,694.0,,,14.90,3,4362.00,87.00,-78.00,0.5540,0.0420,-0.0170,293.804410,38.639130,15.842
1601,3348082,K01196.02,Kepler-274 b,CONFIRMED,CANDIDATE,11.634860090,8.8750000e-05,-8.8750000e-05,140.5007100,6.180000e-03,-6.180000e-03,0.053,0.397,-0.053,5.46600,0.16900,-0.16900,292.3,1.690e+01,-1.690e+01,2.61,0.40,-6.600e-01,961.0,,,18.40,3,5570.00,83.00,-72.00,1.5480,0.2410,-0.3910,292.922760,38.477280,15.035
1602,3348082,K01196.03,Kepler-274 c,CONFIRMED,CANDIDATE,33.198176100,3.7580000e-04,-3.7580000e-04,142.0987300,9.390000e-03,-9.390000e-03,0.826,0.133,-0.571,4.70900,0.29500,-0.29500,336.7,2.970e+01,-2.970e+01,3.21,0.50,-8.100e-01,678.0,,,11.80,3,5570.00,83.00,-72.00,1.5480,0.2410,-0.3910,292.922760,38.477280,15.035
1604,3447722,K01198.01,Kepler-275 c,CONFIRMED,CANDIDATE,16.088323180,8.7790000e-05,-8.7790000e-05,139.4918400,4.330000e-03,-4.330000e-03,0.648,0.290,-0.430,5.73100,0.14300,-0.14300,597.8,1.970e+01,-1.970e+01,3.42,0.58,-5.800e-01,875.0,,,31.30,3,6157.00,123.00,-123.00,1.3300,0.2250,-0.2250,292.479710,38.514919,15.319
1605,3447722,K01198.02,Kepler-275 b,CONFIRMED,CANDIDATE,10.300679190,9.1600000e-05,-9.1600000e-05,142.7425100,6.930000e-03,-6.930000e-03,0.004,0.452,-0.004,4.88500,0.20700,-0.20700,271.8,1.720e+01,-1.720e+01,2.20,0.37,-3.800e-01,1015.0,,,16.40,3,6157.00,123.00,-123.00,1.3300,0.2250,-0.2250,292.479710,38.514919,15.319
1606,3447722,K01198.03,Kepler-275 d,CONFIRMED,CANDIDATE,35.675745300,3.5290000e-04,-3.5290000e-04,145.0071700,7.210000e-03,-7.210000e-03,0.610,0.310,-0.390,7.38100,0.23400,-0.23400,471.2,2.570e+01,-2.570e+01,3.02,0.51,-5.100e-01,671.0,,,18.50,3,6157.00,123.00,-123.00,1.3300,0.2250,-0.2250,292.479710,38.514919,15.319
1610,3962243,K01203.01,Kepler-276 c,CONFIRMED,CANDIDATE,31.884147300,2.0990000e-04,-2.0990000e-04,160.2069600,4.530000e-03,-4.530000e-03,0.938,0.007,-0.682,6.12200,0.21700,-0.21700,910.0,3.740e+01,-3.740e+01,3.70,0.60,-2.000e-01,563.0,,,25.30,3,5779.00,78.00,-86.00,0.9740,0.1580,-0.0530,293.568150,39.036320,15.368
1611,3962243,K01203.02,Kepler-276 b,CONFIRMED,CANDIDATE,14.128476770,6.6470000e-05,-6.6470000e-05,142.8971000,3.500000e-03,-3.500000e-03,0.811,0.116,-0.571,3.68500,0.11900,-0.11900,628.7,2.920e+01,-2.920e+01,2.73,0.44,-1.500e-01,739.0,,,23.00,3,5779.00,78.00,-86.00,0.9740,0.1580,-0.0530,293.568150,39.036320,15.368
1612,3962243,K01203.03,Kepler-276 d,CONFIRMED,CANDIDATE,48.647854300,7.4260000e-04,-7.4260000e-04,172.1271000,1.030000e-02,-1.030000e-02,0.988,69.780,-0.682,5.46400,0.51500,-0.51500,641.8,6.050e+01,-6.050e+01,4.14,0.67,-2.300e-01,489.0,,,12.20,3,5779.00,78.00,-86.00,0.9740,0.1580,-0.0530,293.568150,39.036320,15.368
1643,6677841,K01236.01,Kepler-279 c,CONFIRMED,FALSE POSITIVE,35.735361600,1.2240000e-04,-1.2240000e-04,151.1133000,2.770000e-03,-2.770000e-03,0.878,0.051,-0.613,8.49100,0.21400,-0.21400,778.8,1.410e+01,-1.410e+01,5.47,0.92,-1.220e+00,774.0,,,58.40,3,6366.00,116.00,-116.00,1.6970,0.2850,-0.3800,287.391200,42.194832,13.659
1644,6677841,K01236.02,Kepler-279 b,CONFIRMED,FALSE POSITIVE,12.309716790,4.7860000e-05,-4.7860000e-05,137.6840100,3.250000e-03,-3.250000e-03,0.847,0.037,-0.598,6.74000,0.14900,-0.14900,396.0,9.300e+00,-9.300e+00,3.82,0.64,-8.500e-01,1104.0,,,45.90,3,6366.00,116.00,-116.00,1.6970,0.2850,-0.3800,287.391200,42.194832,13.659
1670,8630788,K01258.01,Kepler-281 c,CONFIRMED,CANDIDATE,36.337504530,7.2620000e-05,-7.2620000e-05,160.3980600,1.580000e-03,-1.580000e-03,0.825,0.019,-0.069,7.06000,0.16100,-0.16100,2828.4,3.250e+01,-3.250e+01,5.30,1.38,-4.600e-01,513.0,,,96.80,3,5717.00,156.00,-173.00,0.8840,0.2300,-0.0770,294.108180,44.770699,15.773
1671,8630788,K01258.02,Kepler-281 b,CONFIRMED,CANDIDATE,14.646130580,7.9590000e-05,-7.9590000e-05,136.5227000,4.400000e-03,-4.400000e-03,0.561,0.353,-0.358,5.68800,0.13500,-0.13500,593.5,2.150e+01,-2.150e+01,2.22,0.58,-1.900e-01,694.0,,,30.00,3,5717.00,156.00,-173.00,0.8840,0.2300,-0.0770,294.108180,44.770699,15.773
1693,8609450,K01278.01,Kepler-282 d,CONFIRMED,CANDIDATE,24.805677500,1.0330000e-04,-1.0330000e-04,145.0752600,3.190000e-03,-3.190000e-03,0.007,0.415,-0.007,6.14800,0.10200,-0.10200,624.4,1.650e+01,-1.650e+01,2.16,0.22,-2.200e-01,588.0,,,39.40,5,5600.00,112.00,-100.00,0.8720,0.0880,-0.0880,284.677280,44.797680,15.204
1694,8609450,K01278.02,Kepler-282 e,CONFIRMED,CANDIDATE,44.347193600,1.7230000e-04,-1.7230000e-04,161.3173800,3.100000e-03,-3.100000e-03,0.273,0.161,-0.273,6.43000,0.10600,-0.10600,791.7,2.060e+01,-2.060e+01,2.45,0.25,-2.500e-01,484.0,,,40.50,5,5600.00,112.00,-100.00,0.8720,0.0880,-0.0880,284.677280,44.797680,15.204
1695,8609450,K01278.03,Kepler-282 b,CONFIRMED,CANDIDATE,9.220769100,1.3960000e-04,-1.3960000e-04,138.0072000,1.450000e-02,-1.450000e-02,0.037,0.411,-0.037,4.90700,0.27900,-0.27900,140.0,1.160e+01,-1.160e+01,1.02,0.11,-1.000e-01,817.0,,,13.20,5,5600.00,112.00,-100.00,0.8720,0.0880,-0.0880,284.677280,44.797680,15.204
1696,8609450,K01278.04,Kepler-282 c,CONFIRMED,CANDIDATE,13.639664800,2.3040000e-04,-2.3040000e-04,141.7301000,1.170000e-02,-1.170000e-02,0.105,0.344,-0.105,5.42500,0.30000,-0.30000,162.7,1.320e+01,-1.320e+01,1.10,0.11,-1.100e-01,717.0,,,13.30,5,5600.00,112.00,-100.00,0.8720,0.0880,-0.0880,284.677280,44.797680,15.204
1729,10858691,K01306.01,Kepler-286 b,CONFIRMED,CANDIDATE,1.796320953,5.8890000e-06,-5.8890000e-06,133.3366200,2.630000e-03,-2.630000e-03,0.015,0.417,-0.015,1.91390,0.08520,-0.08520,210.9,1.090e+01,-1.090e+01,1.20,0.12,-1.000e-01,1367.0,,,22.10,4,5576.00,111.00,-111.00,0.8290,0.0860,-0.0650,290.676150,48.294289,15.587
1730,10858691,K01306.02,Kepler-286 c,CONFIRMED,CANDIDATE,3.468073000,1.5990000e-05,-1.5990000e-05,136.0083100,3.470000e-03,-3.470000e-03,0.143,0.326,-0.143,2.36100,0.10800,-0.10800,243.9,1.330e+01,-1.330e+01,1.29,0.13,-1.000e-01,1098.0,,,20.60,4,5576.00,111.00,-111.00,0.8290,0.0860,-0.0650,290.676150,48.294289,15.587
1731,10858691,K01306.03,Kepler-286 d,CONFIRMED,CANDIDATE,5.914266800,3.3420000e-05,-3.3420000e-05,133.4919300,4.300000e-03,-4.300000e-03,0.040,0.403,-0.040,2.66100,0.13100,-0.13100,253.2,1.580e+01,-1.580e+01,1.31,0.14,-1.000e-01,919.0,,,17.40,4,5576.00,111.00,-111.00,0.8290,0.0860,-0.0650,290.676150,48.294289,15.587
1732,10858691,K01306.04,Kepler-286 e,CONFIRMED,CANDIDATE,29.221495900,2.2670000e-04,-2.2670000e-04,139.3280700,6.400000e-03,-6.400000e-03,0.779,0.174,-0.545,4.01400,0.16900,-0.16900,394.0,2.850e+01,-2.850e+01,1.81,0.18,-1.400e-01,539.0,,,14.60,4,5576.00,111.00,-111.00,0.8290,0.0860,-0.0650,290.676150,48.294289,15.587
1761,4455231,K01332.01,Kepler-288 c,CONFIRMED,CANDIDATE,19.305816620,7.8890000e-05,-7.8890000e-05,373.1899800,2.690000e-03,-2.690000e-03,0.001,0.419,-0.001,4.29020,0.08080,-0.08080,709.1,2.070e+01,-2.070e+01,4.00,0.62,-9.300e-01,815.0,,,36.30,3,5661.00,85.00,-77.00,1.5220,0.2360,-0.3530,288.916440,39.594711,15.151
1762,4455231,K01332.02,Kepler-288 b,CONFIRMED,CANDIDATE,6.097472330,5.3370000e-05,-5.3370000e-05,354.0591900,6.380000e-03,-6.380000e-03,0.012,0.446,-0.012,3.43100,0.15800,-0.15800,217.6,1.420e+01,-1.420e+01,2.22,0.34,-5.200e-01,1197.0,,,17.40,3,5661.00,85.00,-77.00,1.5220,0.2360,-0.3530,288.916440,39.594711,15.151
1763,4455231,K01332.03,Kepler-288 d,CONFIRMED,CANDIDATE,56.637918000,7.0390000e-04,-7.0390000e-04,135.5197500,9.890000e-03,-9.890000e-03,0.298,0.184,-0.298,6.17200,0.26000,-0.26000,589.7,3.080e+01,-3.080e+01,3.68,0.57,-8.500e-01,570.0,,,20.90,3,5661.00,85.00,-77.00,1.5220,0.2360,-0.3530,288.916440,39.594711,15.151
1768,4077526,K01336.01,Kepler-58 b,CONFIRMED,CANDIDATE,10.218645320,4.5180000e-05,-4.5180000e-05,136.8622000,3.770000e-03,-3.770000e-03,0.416,0.034,-0.416,3.80200,0.11300,-0.11300,445.3,1.800e+01,-1.800e+01,2.33,0.75,-3.300e-01,920.0,,,26.60,4,6100.00,193.00,-214.00,1.0830,0.3500,-0.1500,296.358670,39.115189,14.820
1769,4077526,K01336.02,Kepler-58 c,CONFIRMED,CANDIDATE,15.573637000,1.0060000e-04,-1.0060000e-04,132.4428200,4.360000e-03,-4.360000e-03,0.946,0.005,-0.671,5.32600,0.18400,-0.18400,468.1,1.960e+01,-1.960e+01,2.94,0.95,-4.100e-01,799.0,,,24.70,4,6100.00,193.00,-214.00,1.0830,0.3500,-0.1500,296.358670,39.115189,14.820
1770,4077526,K01336.03,Kepler-58 d,CONFIRMED,CANDIDATE,40.101556100,2.9040000e-04,-2.9040000e-04,132.7124400,5.870000e-03,-5.870000e-03,0.868,0.083,-0.623,5.24600,0.19000,-0.19000,550.0,3.070e+01,-3.070e+01,2.92,0.95,-4.000e-01,583.0,,,19.00,4,6100.00,193.00,-214.00,1.0830,0.3500,-0.1500,296.358670,39.115189,14.820
1773,4466677,K01338.01,Kepler-822 b,CONFIRMED,CANDIDATE,3.222975318,9.2850000e-06,-9.2850000e-06,178.0701000,2.300000e-03,-2.300000e-03,0.330,0.136,-0.330,2.92470,0.07900,-0.07900,232.7,8.400e+00,-8.400e+00,1.47,0.40,-2.100e-01,1239.0,,,31.30,3,5823.00,157.00,-174.00,0.9600,0.2610,-0.1400,292.276120,39.550179,14.609
1790,7303287,K01353.01,Kepler-289 c,CONFIRMED,CANDIDATE,125.865401910,5.7320000e-05,-5.7320000e-05,236.6597310,3.240000e-04,-3.240000e-04,0.101,0.014,-0.101,9.01910,0.01500,-0.01500,12389.5,2.450e+01,-2.450e+01,12.37,1.94,-1.570e+00,394.0,,,544.70,3,5933.00,107.00,-119.00,1.1150,0.1740,-0.1420,297.465330,42.882839,13.956
1791,7303287,K01353.02,Kepler-289 b,CONFIRMED,CANDIDATE,34.543945200,1.5520000e-04,-1.5520000e-04,132.6845300,3.550000e-03,-3.550000e-03,0.870,0.013,-0.603,3.48200,0.11100,-0.11100,429.8,2.030e+01,-2.030e+01,2.67,0.42,-3.400e-01,607.0,,,23.40,3,5933.00,107.00,-119.00,1.1150,0.1740,-0.1420,297.465330,42.882839,13.956
1802,7102227,K01360.01,Kepler-290 c,CONFIRMED,CANDIDATE,36.770493500,1.2850000e-04,-1.2850000e-04,164.2911200,2.580000e-03,-2.580000e-03,0.545,0.368,-0.319,4.42000,0.10500,-0.10500,1346.6,3.400e+01,-3.400e+01,2.83,0.36,-2.500e-01,437.0,,,40.80,3,5142.00,153.00,-153.00,0.7550,0.0970,-0.0650,286.410000,42.681549,15.596
1803,7102227,K01360.02,Kepler-290 b,CONFIRMED,CANDIDATE,14.589324290,4.3400000e-05,-4.3400000e-05,141.9349800,2.520000e-03,-2.520000e-03,0.694,0.204,-0.477,2.41840,0.07740,-0.07740,831.3,3.080e+01,-3.080e+01,2.32,0.30,-2.000e-01,594.0,,,29.30,3,5142.00,153.00,-153.00,0.7550,0.0970,-0.0650,286.410000,42.681549,15.596
1809,6962977,K01364.01,Kepler-292 f,CONFIRMED,CANDIDATE,20.834149700,1.3000000e-04,-1.3000000e-04,186.0392100,4.840000e-03,-4.840000e-03,0.269,0.192,-0.269,4.52200,0.13900,-0.13900,803.1,3.290e+01,-3.290e+01,2.26,0.17,-1.400e-01,563.0,,,26.20,5,5296.00,106.00,-106.00,0.8080,0.0600,-0.0490,295.766140,42.424278,15.956
1810,6962977,K01364.02,Kepler-292 d,CONFIRMED,CANDIDATE,7.055658400,2.1320000e-05,-2.1320000e-05,181.9120500,2.530000e-03,-2.530000e-03,0.301,0.135,-0.301,3.04790,0.06800,-0.06800,705.6,2.340e+01,-2.340e+01,2.13,0.15,-1.300e-01,808.0,,,32.10,5,5296.00,106.00,-106.00,0.8080,0.0600,-0.0490,295.766140,42.424278,15.956
1811,6962977,K01364.03,Kepler-292 e,CONFIRMED,CANDIDATE,11.978844090,5.7450000e-05,-5.7450000e-05,178.9695700,3.790000e-03,-3.790000e-03,0.073,0.398,-0.073,3.75100,0.11900,-0.11900,707.9,2.750e+01,-2.750e+01,2.11,0.15,-1.300e-01,678.0,,,27.80,5,5296.00,106.00,-106.00,0.8080,0.0600,-0.0490,295.766140,42.424278,15.956
1812,6962977,K01364.04,Kepler-292 c,CONFIRMED,CANDIDATE,3.715455930,1.9330000e-05,-1.9330000e-05,169.7831800,4.400000e-03,-4.400000e-03,0.327,0.124,-0.327,2.55800,0.11700,-0.11700,331.7,1.900e+01,-1.900e+01,1.46,0.11,-9.000e-02,1001.0,,,19.60,5,5296.00,106.00,-106.00,0.8080,0.0600,-0.0490,295.766140,42.424278,15.956
1813,6962977,K01364.05,Kepler-292 b,CONFIRMED,CANDIDATE,2.580832640,1.2230000e-05,-1.2230000e-05,171.5604800,3.900000e-03,-3.900000e-03,0.160,0.299,-0.160,2.17290,0.09700,-0.09700,270.2,1.720e+01,-1.720e+01,1.31,0.09,-8.000e-02,1130.0,,,17.50,5,5296.00,106.00,-106.00,0.8080,0.0600,-0.0490,295.766140,42.424278,15.956
1863,9006449,K01413.01,Kepler-295 b,CONFIRMED,CANDIDATE,12.645042910,9.9770000e-05,-9.9770000e-05,138.6314900,5.950000e-03,-5.950000e-03,0.931,0.007,-0.709,9.11700,0.10100,-0.10100,200.4,6.600e+00,-6.600e+00,1.55,0.36,-2.000e-01,741.0,,,32.70,3,5607.00,152.00,-152.00,0.8860,0.2030,-0.1190,285.345830,45.367779,14.447
1864,9006449,K01413.02,Kepler-295 c,CONFIRMED,CANDIDATE,21.526295800,1.6100000e-04,-1.6100000e-04,132.2878700,6.120000e-03,-6.120000e-03,0.804,0.008,-0.574,8.39200,0.16700,-0.16700,190.0,8.500e+00,-8.500e+00,1.36,0.31,-1.800e-01,621.0,,,23.40,3,5607.00,152.00,-152.00,0.8860,0.2030,-0.1190,285.345830,45.367779,14.447
1865,9006449,K01413.03,Kepler-295 d,CONFIRMED,CANDIDATE,33.884582500,3.8640000e-04,-3.8640000e-04,159.9881900,8.480000e-03,-8.480000e-03,0.961,0.031,-0.684,6.53800,0.19100,-0.19100,224.1,1.410e+01,-1.410e+01,1.74,0.40,-2.400e-01,533.0,,,17.20,3,5607.00,152.00,-152.00,0.8860,0.2030,-0.1190,285.345830,45.367779,14.447
1872,11497958,K01422.01,Kepler-296 c,CONFIRMED,CANDIDATE,5.841636615,9.8410000e-06,-9.8410000e-06,135.9231500,1.320000e-03,-1.320000e-03,0.026,0.405,-0.026,1.87340,0.04670,-0.04670,1336.3,3.700e+01,-3.700e+01,1.38,0.17,-2.100e-01,446.0,,,41.10,5,3526.00,71.00,-78.00,0.3830,0.0480,-0.0580,286.540010,49.437328,15.921
1873,11497958,K01422.02,Kepler-296 d,CONFIRMED,CANDIDATE,19.850294950,5.5250000e-05,-5.5250000e-05,133.6493300,2.160000e-03,-2.160000e-03,0.217,0.245,-0.217,2.84070,0.07410,-0.07410,1607.5,5.070e+01,-5.070e+01,1.52,0.19,-2.300e-01,297.0,,,34.40,5,3526.00,71.00,-78.00,0.3830,0.0480,-0.0580,286.540010,49.437328,15.921
1874,11497958,K01422.03,Kepler-296 b,CONFIRMED,CANDIDATE,10.864409500,4.8840000e-05,-4.8840000e-05,131.1283300,3.470000e-03,-3.470000e-03,0.763,0.015,-0.551,1.85300,0.11900,-0.11900,748.7,5.140e+01,-5.140e+01,1.14,0.15,-1.700e-01,363.0,,,16.80,5,3526.00,71.00,-78.00,0.3830,0.0480,-0.0580,286.540010,49.437328,15.921
1875,11497958,K01422.04,Kepler-296 f,CONFIRMED,CANDIDATE,63.335471900,9.2700000e-04,-9.2700000e-04,162.6161000,1.110000e-02,-1.110000e-02,0.029,0.422,-0.029,3.65100,0.25100,-0.25100,983.0,8.380e+01,-8.380e+01,1.18,0.15,-1.800e-01,202.0,,,13.00,5,3526.00,71.00,-78.00,0.3830,0.0480,-0.0580,286.540010,49.437328,15.921
1876,11497958,K01422.05,Kepler-296 e,CONFIRMED,CANDIDATE,34.142050600,2.2890000e-04,-2.2890000e-04,136.0362400,5.590000e-03,-5.590000e-03,0.105,0.334,-0.105,2.94500,0.17900,-0.17900,788.0,6.310e+01,-6.310e+01,1.06,0.13,-1.600e-01,248.0,,,13.30,5,3526.00,71.00,-78.00,0.3830,0.0480,-0.0580,286.540010,49.437328,15.921
1880,11122894,K01426.01,Kepler-297 b,CONFIRMED,CANDIDATE,38.868489560,7.8430000e-05,-7.8430000e-05,171.3036900,1.630000e-03,-1.630000e-03,0.028,0.334,-0.028,6.05730,0.05250,-0.05250,1004.9,1.510e+01,-1.510e+01,2.81,0.31,-2.500e-01,509.0,,,73.40,3,5618.00,112.00,-112.00,0.8970,0.0990,-0.0810,283.209170,48.777641,14.232
1881,11122894,K01426.02,Kepler-297 c,CONFIRMED,CANDIDATE,74.927686530,6.2800000e-05,-6.2800000e-05,124.9926600,7.300000e-04,-7.300000e-04,0.796,0.011,-0.060,4.74000,0.07760,-0.07760,4119.2,2.860e+01,-2.860e+01,6.39,0.70,-5.800e-01,409.0,,,161.50,3,5618.00,112.00,-112.00,0.8970,0.0990,-0.0810,283.209170,48.777641,14.232
1887,11176127,K01430.01,Kepler-298 b,CONFIRMED,CANDIDATE,10.475480840,1.8010000e-05,-1.8010000e-05,152.6416500,1.410000e-03,-1.410000e-03,0.664,0.234,-0.434,2.30240,0.05100,-0.05100,1070.7,2.940e+01,-2.940e+01,2.11,0.14,-7.000e-02,540.0,,,40.30,3,4463.00,88.00,-88.00,0.6110,0.0410,-0.0190,283.039790,48.825359,15.415
1888,11176127,K01430.02,Kepler-298 c,CONFIRMED,CANDIDATE,22.928863140,8.5440000e-05,-8.5440000e-05,143.8627100,3.020000e-03,-3.020000e-03,0.805,0.139,-0.577,2.08310,0.09390,-0.09390,908.9,4.790e+01,-4.790e+01,2.08,0.14,-6.000e-02,416.0,,,21.30,3,4463.00,88.00,-88.00,0.6110,0.0410,-0.0190,283.039790,48.825359,15.415
1889,11176127,K01430.03,Kepler-298 d,CONFIRMED,CANDIDATE,77.474099100,3.5930000e-04,-3.5930000e-04,184.2453300,4.510000e-03,-4.510000e-03,0.758,0.013,-0.549,4.16800,0.12500,-0.12500,1543.6,6.090e+01,-6.090e+01,2.63,0.18,-8.000e-02,277.0,,,27.50,3,4463.00,88.00,-88.00,0.6110,0.0410,-0.0190,283.039790,48.825359,15.415
1891,11014932,K01432.01,Kepler-299 c,CONFIRMED,CANDIDATE,6.885952220,2.2710000e-05,-2.2710000e-05,138.4076100,2.780000e-03,-2.780000e-03,0.953,0.004,-0.681,4.14800,0.16300,-0.16300,428.5,1.360e+01,-1.360e+01,2.68,0.39,-3.100e-01,946.0,,,34.50,4,5616.00,101.00,-101.00,0.9990,0.1420,-0.1160,283.206970,48.580502,15.017
1892,11014932,K01432.02,Kepler-299 d,CONFIRMED,CANDIDATE,15.054935600,1.1680000e-04,-1.1680000e-04,144.5750000,7.180000e-03,-7.180000e-03,0.321,0.130,-0.321,4.80100,0.19500,-0.19500,256.4,1.660e+01,-1.660e+01,1.60,0.22,-1.900e-01,729.0,,,16.60,4,5616.00,101.00,-101.00,0.9990,0.1420,-0.1160,283.206970,48.580502,15.017
1893,11014932,K01432.03,Kepler-299 b,CONFIRMED,CANDIDATE,2.927211190,1.4960000e-05,-1.4960000e-05,133.8272500,3.990000e-03,-3.990000e-03,0.043,0.410,-0.043,2.54500,0.12300,-0.12300,170.2,1.050e+01,-1.050e+01,1.29,0.18,-1.500e-01,1258.0,,,18.00,4,5616.00,101.00,-101.00,0.9990,0.1420,-0.1160,283.206970,48.580502,15.017
1894,11014932,K01432.04,Kepler-299 e,CONFIRMED,CANDIDATE,38.285633800,5.3060000e-04,-5.3060000e-04,143.2984000,1.250000e-02,-1.250000e-02,0.115,0.340,-0.115,6.51200,0.40200,-0.40200,322.8,2.410e+01,-2.410e+01,1.77,0.26,-2.000e-01,534.0,,,15.00,4,5616.00,101.00,-101.00,0.9990,0.1420,-0.1160,283.206970,48.580502,15.017
1899,11389771,K01436.01,Kepler-301 b,CONFIRMED,CANDIDATE,2.508553286,7.6680000e-06,-7.6680000e-06,135.0112000,2.360000e-03,-2.360000e-03,0.009,0.448,-0.009,2.26640,0.07360,-0.07360,211.6,9.000e+00,-9.000e+00,1.28,0.36,-1.300e-01,1278.0,,,26.80,3,5814.00,139.00,-156.00,0.8810,0.2520,-0.0840,283.982970,49.232990,14.271
